Id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,gradesAffected
520,GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,5,4,4,1,1,5,0,12,11,11,0
521,GP,M,15,U,GT3,T,3,4,services,services,home,father,1,1,0,yes,no,no,no,yes,yes,yes,no,5,5,5,3,2,5,2,9,9,9,1
522,GP,F,15,U,LE3,A,3,4,other,other,home,mother,1,2,0,yes,no,no,yes,yes,yes,yes,yes,5,3,2,1,1,1,0,10,11,11,0
523,GP,F,19,U,GT3,T,0,1,at_home,other,course,other,1,2,2,no,yes,no,no,no,no,no,no,3,4,2,1,1,5,0,9,10,11,0
524,GP,M,16,R,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,5,5,2,5,4,8,14,14,15,0
525,GP,M,16,U,GT3,T,2,3,other,other,course,mother,2,3,0,no,yes,no,no,no,yes,yes,yes,3,2,3,2,2,1,4,13,12,13,0
526,GP,F,15,R,GT3,T,3,4,services,teacher,course,father,2,3,0,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,10,11,12,0
527,GP,F,18,U,GT3,T,2,1,services,other,reputation,mother,1,2,3,no,yes,no,yes,yes,no,yes,yes,5,4,5,1,3,5,10,10,9,8,1
528,GP,F,17,U,LE3,A,2,1,other,other,course,mother,3,1,0,no,yes,no,no,yes,yes,yes,no,3,2,2,1,2,5,8,11,10,11,0
529,GP,F,15,U,GT3,T,1,1,at_home,other,course,mother,3,1,0,no,yes,no,yes,no,yes,yes,yes,4,3,3,1,2,4,6,11,12,13,0
530,GP,F,17,U,LE3,T,2,2,other,other,course,father,1,1,0,no,yes,no,no,yes,yes,yes,yes,3,4,4,1,3,5,2,13,12,12,0
531,GP,F,16,U,GT3,A,3,4,services,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,2,1,1,4,5,12,15,13,14,0
532,GP,M,16,U,GT3,T,2,1,at_home,other,course,mother,4,1,0,no,no,no,no,yes,yes,no,no,3,2,1,1,1,2,4,9,9,11,0
533,GP,F,16,U,GT3,A,2,2,other,other,home,mother,1,1,1,no,no,no,no,yes,yes,no,no,5,3,4,1,1,5,12,13,11,11,0
534,GP,M,15,R,GT3,T,3,4,at_home,teacher,course,mother,4,2,0,no,yes,no,no,yes,yes,no,yes,5,3,3,1,1,5,2,12,11,11,0
535,GP,F,15,U,GT3,T,4,4,services,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,1,5,4,13,14,15,0
536,GP,M,17,R,GT3,T,3,4,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,no,5,4,5,2,4,5,2,10,9,10,0
537,GP,F,16,R,GT3,T,1,1,at_home,other,course,mother,4,2,0,no,yes,no,no,yes,yes,no,no,5,1,3,1,1,3,0,14,13,13,0
538,GP,M,18,U,LE3,T,3,1,services,services,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,3,3,4,4,5,4,2,11,11,12,0
539,GP,F,18,U,GT3,A,3,2,other,services,course,other,1,3,0,no,yes,no,yes,no,yes,yes,yes,4,3,3,5,1,5,10,12,11,11,0
540,GP,F,16,R,GT3,T,1,1,other,services,reputation,mother,2,1,0,no,yes,no,yes,yes,yes,no,yes,3,3,3,1,2,1,8,12,11,11,0
541,GP,F,16,U,GT3,A,3,3,other,other,course,other,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,3,2,1,1,5,4,9,9,10,0
542,GP,M,16,U,LE3,T,1,1,services,other,course,mother,1,2,2,no,no,no,no,yes,yes,no,yes,4,4,4,1,3,5,0,10,10,10,0
543,GP,F,15,U,GT3,T,4,4,teacher,teacher,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,3,2,1,1,5,6,13,14,14,0
544,GP,F,15,R,GT3,T,1,1,other,other,course,mother,3,1,1,no,no,no,yes,yes,yes,yes,yes,5,5,5,1,1,1,2,8,9,9,1
545,GP,M,15,U,GT3,T,4,3,teacher,services,course,father,2,4,0,yes,yes,no,no,yes,yes,yes,no,2,2,2,1,1,3,6,9,11,11,0
546,GP,F,15,U,GT3,A,3,3,services,services,home,mother,1,2,0,no,no,no,no,no,yes,no,yes,1,3,2,2,3,1,24,9,8,9,1
547,GP,M,16,U,GT3,T,4,4,services,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,3,5,0,15,13,13,0
548,GP,M,16,U,LE3,T,2,2,services,services,reputation,father,2,1,0,no,yes,no,yes,yes,yes,yes,no,2,3,3,2,2,2,4,12,11,11,0
549,GP,F,15,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,1,5,2,13,13,13,0
550,GP,F,16,U,LE3,T,1,1,at_home,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,4,3,3,1,4,10,11,11,0
551,GP,M,17,U,GT3,T,2,1,other,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,4,5,1,2,5,22,9,7,6,1
552,GP,F,15,U,GT3,T,1,1,other,services,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,2,1,2,5,0,12,12,12,0
553,GP,F,15,U,LE3,A,2,1,at_home,other,home,mother,2,1,0,no,yes,no,yes,yes,no,yes,yes,4,4,2,1,1,5,0,11,10,10,0
554,GP,F,15,U,GT3,T,3,2,health,services,home,father,1,2,1,no,yes,no,no,yes,yes,yes,no,3,3,2,1,1,3,2,11,11,11,0
555,GP,F,15,U,GT3,T,1,2,at_home,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,1,5,6,13,12,13,0
556,GP,F,15,U,GT3,T,1,2,at_home,services,course,father,1,2,0,no,no,no,no,no,yes,no,yes,2,3,4,2,4,1,6,11,11,11,0
557,GP,M,16,U,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,yes,no,no,yes,no,yes,yes,3,3,2,2,1,5,16,9,9,8,1
558,GP,M,15,U,LE3,A,2,1,services,other,course,mother,4,1,0,no,no,no,no,yes,yes,yes,no,4,5,5,2,5,5,0,12,11,11,0
559,GP,M,18,U,LE3,T,1,1,other,other,course,mother,1,1,2,no,no,no,no,yes,no,yes,yes,2,3,5,2,5,4,0,11,9,0,1
560,GP,M,16,U,LE3,T,2,1,at_home,other,course,mother,1,1,1,no,no,no,yes,yes,yes,no,yes,4,4,4,3,5,5,6,9,10,10,0
561,GP,F,15,R,GT3,T,3,3,services,services,reputation,other,2,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,2,1,2,3,3,2,13,13,13,0
562,GP,M,19,U,GT3,T,3,2,services,at_home,home,mother,1,1,0,no,yes,no,no,yes,no,yes,yes,4,5,4,1,1,4,6,11,9,11,0
563,GP,F,17,U,GT3,T,4,4,other,teacher,course,mother,1,1,0,yes,yes,no,no,yes,yes,no,yes,4,2,1,1,1,4,0,13,13,13,0
564,GP,M,15,R,GT3,T,2,3,at_home,services,course,mother,1,2,0,yes,no,yes,yes,yes,yes,no,no,4,4,4,1,1,1,0,7,8,8,1
565,GP,M,17,R,LE3,T,1,2,other,other,reputation,mother,1,1,3,no,no,no,no,yes,yes,no,no,2,2,2,3,3,5,14,9,8,10,0
566,GP,F,18,R,GT3,T,1,1,at_home,other,course,mother,3,1,3,no,yes,no,yes,no,yes,no,no,5,2,5,1,5,4,6,11,10,11,0
567,GP,M,16,R,GT3,T,2,2,at_home,other,course,mother,3,1,0,no,no,no,no,no,yes,no,no,4,2,2,1,2,3,4,12,10,11,0
568,GP,M,16,U,GT3,T,3,3,other,services,course,father,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,5,5,4,4,5,0,10,10,1,1
569,GP,M,16,U,LE3,T,1,2,health,services,course,mother,2,1,2,no,no,no,no,no,yes,yes,no,4,4,5,3,5,5,0,9,8,10,0
570,GP,M,17,R,LE3,T,2,1,at_home,other,course,mother,2,1,1,no,no,yes,yes,yes,no,yes,yes,3,3,2,2,2,5,8,8,8,9,1
571,GP,M,17,R,GT3,T,3,2,other,other,course,mother,2,2,2,yes,yes,no,no,yes,yes,yes,yes,4,4,4,1,4,3,4,7,6,8,1
572,GP,M,15,U,LE3,T,1,2,other,other,course,mother,2,1,0,no,no,no,yes,yes,yes,no,no,4,4,4,2,4,5,2,8,9,10,0
573,GP,M,16,U,GT3,T,1,3,at_home,services,course,father,1,1,1,no,no,no,no,yes,no,yes,no,5,3,3,1,4,2,2,9,8,8,1
574,GP,M,17,R,LE3,T,1,1,other,services,course,mother,4,2,0,no,no,no,yes,yes,no,no,yes,5,3,5,1,5,5,0,8,8,8,1
575,GP,M,17,U,GT3,T,3,2,services,services,course,mother,2,1,3,no,yes,no,yes,no,no,no,no,4,5,2,1,1,2,10,8,7,8,1
576,GP,M,16,U,GT3,T,2,2,other,other,course,father,1,2,0,no,no,no,no,yes,no,yes,no,4,3,5,2,4,4,0,9,10,11,0
577,GP,F,16,U,GT3,T,4,2,health,services,home,father,1,2,0,no,no,no,no,yes,yes,yes,yes,4,2,3,1,1,3,0,17,17,18,0
578,GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no,yes,no,no,no,yes,yes,no,5,1,5,1,1,4,0,12,12,13,0
579,GP,F,16,U,GT3,T,4,4,health,health,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,4,2,1,1,3,0,16,16,17,0
580,GP,M,16,U,GT3,T,3,4,other,other,course,father,3,1,1,no,yes,no,yes,no,yes,yes,no,3,4,5,2,4,2,4,9,9,10,0
581,GP,M,16,U,GT3,T,1,0,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,1,3,0,16,17,18,0
582,GP,M,17,U,LE3,T,4,4,teacher,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,3,5,0,11,9,10,0
583,GP,F,16,U,GT3,T,1,3,at_home,services,home,mother,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,5,1,1,3,0,14,13,13,0
584,GP,F,16,U,LE3,T,3,3,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,5,1,1,4,0,14,14,15,0
585,GP,M,17,U,LE3,T,4,3,teacher,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,4,4,4,4,0,10,11,11,0
586,GP,F,16,U,GT3,T,2,2,services,other,reputation,mother,2,2,0,no,no,no,yes,no,yes,yes,no,3,4,4,1,4,5,0,13,12,14,0
587,GP,M,17,U,GT3,T,3,3,other,other,reputation,father,1,2,0,no,no,no,yes,no,yes,yes,no,4,3,4,1,4,4,4,11,9,10,0
588,GP,M,16,R,GT3,T,4,2,teacher,services,other,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,3,4,3,8,10,9,11,0
589,GP,M,17,U,GT3,T,4,3,other,other,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,5,2,3,1,1,2,4,11,11,13,0
590,GP,M,16,U,GT3,T,4,3,teacher,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,3,4,3,2,3,3,4,11,10,11,0
591,GP,M,16,U,GT3,T,3,3,services,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,2,3,1,2,3,0,11,12,13,0
592,GP,F,17,U,GT3,T,2,4,services,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,no,no,5,4,2,2,3,5,0,17,18,17,0
593,GP,F,17,U,LE3,T,3,3,other,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,3,3,2,3,1,32,14,13,14,0
594,GP,F,16,U,GT3,T,3,2,other,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,1,2,2,1,2,1,8,14,15,16,0
595,GP,M,17,U,GT3,T,3,3,services,services,other,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,3,4,6,11,13,14,0
596,GP,M,16,U,GT3,T,1,2,services,services,other,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,3,3,3,1,2,3,0,10,9,11,0
597,GP,M,16,U,LE3,T,2,1,other,other,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,2,3,1,2,5,0,13,14,16,0
598,GP,F,17,U,GT3,A,3,3,health,other,reputation,mother,1,2,0,no,yes,no,no,no,yes,yes,yes,3,3,3,1,3,3,10,12,13,14,0
599,GP,M,17,R,GT3,T,1,2,at_home,other,home,mother,1,2,0,no,no,no,no,yes,yes,no,no,3,1,3,1,5,3,6,9,9,10,0
600,GP,F,16,U,GT3,T,2,3,services,services,course,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,2,6,12,12,13,0
601,GP,F,17,U,GT3,T,1,1,at_home,services,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,3,3,1,1,3,0,12,11,12,0
602,GP,M,17,U,GT3,T,1,2,at_home,services,other,other,2,2,0,no,no,no,yes,no,yes,yes,no,4,4,4,4,5,5,16,10,11,12,0
603,GP,M,16,R,GT3,T,3,3,services,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,3,4,5,0,11,10,10,0
604,GP,M,16,U,GT3,T,2,3,other,other,home,father,2,1,0,no,no,no,no,yes,yes,yes,no,5,3,3,1,1,3,0,13,12,12,0
605,GP,F,17,U,LE3,T,2,4,services,services,course,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,2,1,1,5,8,14,15,16,0
606,GP,M,17,U,GT3,T,4,4,services,teacher,home,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,2,3,1,2,5,4,13,13,14,0
607,GP,M,16,R,LE3,T,3,3,teacher,other,home,father,3,1,0,no,yes,no,yes,yes,yes,yes,no,3,3,4,3,5,3,16,10,11,12,0
608,GP,F,17,U,GT3,T,4,4,services,teacher,home,mother,2,1,1,no,yes,no,no,yes,yes,yes,no,4,2,4,2,3,2,30,14,15,16,0
609,GP,F,16,U,LE3,T,4,4,teacher,teacher,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,5,2,1,2,3,0,11,10,11,0
610,GP,F,16,U,GT3,T,4,3,health,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,1,5,2,2,14,14,15,0
611,GP,F,16,U,GT3,T,2,3,other,other,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,no,no,4,4,3,1,3,4,4,11,12,12,0
612,GP,F,17,U,GT3,T,1,1,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,no,no,4,4,4,1,3,1,0,14,15,15,0
613,GP,F,17,R,GT3,T,2,2,other,other,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,3,2,1,2,3,21,13,13,13,0
614,GP,F,16,R,GT3,T,2,2,services,services,reputation,mother,2,4,0,no,yes,no,yes,no,yes,yes,no,5,3,5,1,1,5,6,13,13,13,0
615,GP,F,17,U,GT3,T,3,4,at_home,services,home,mother,1,3,1,no,yes,yes,no,yes,yes,yes,yes,4,4,3,3,4,5,14,8,9,8,1
616,GP,F,16,U,GT3,A,3,1,services,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,2,3,3,2,2,4,2,11,11,12,0
617,GP,F,16,U,GT3,T,4,3,teacher,other,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,1,3,2,1,1,1,4,14,15,15,0
618,GP,F,16,U,GT3,T,1,1,at_home,other,home,mother,2,1,0,no,yes,no,no,yes,yes,no,no,4,3,2,1,4,5,2,12,13,13,0
619,GP,F,17,R,GT3,T,4,3,teacher,other,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,2,1,1,4,0,11,12,12,0
620,GP,F,19,U,GT3,T,3,3,other,other,reputation,other,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,2,3,4,12,12,12,0
621,GP,M,17,U,LE3,T,4,4,services,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,4,5,3,15,13,12,12,0
622,GP,F,16,U,GT3,A,2,2,other,other,reputation,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,3,3,4,1,1,4,0,13,13,13,0
623,GP,M,18,U,GT3,T,2,2,services,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,2,4,5,10,12,11,11,0
624,GP,F,17,R,LE3,T,4,4,services,other,other,mother,1,1,0,no,yes,no,no,yes,yes,no,no,5,2,1,1,2,3,6,12,11,11,0
625,GP,F,17,U,LE3,T,3,2,other,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,4,4,1,3,1,2,14,16,15,0
626,GP,F,17,U,GT3,T,4,3,other,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3,4,5,2,4,1,16,11,9,10,0
627,GP,M,18,U,LE3,T,3,3,services,health,home,father,1,2,0,no,yes,no,no,yes,yes,yes,no,3,2,4,2,4,4,10,10,10,10,0
628,GP,F,17,U,GT3,T,2,3,at_home,other,home,father,2,1,0,no,yes,no,no,yes,yes,no,no,3,3,3,1,4,3,4,12,13,13,0
629,GP,F,17,U,GT3,T,2,2,at_home,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,4,0,12,12,13,0
630,GP,F,17,R,GT3,T,2,1,at_home,services,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,5,1,2,5,0,11,10,11,0
631,GP,F,17,U,GT3,T,1,1,at_home,other,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,no,yes,4,3,4,1,1,5,12,12,12,12,0
632,GP,F,16,U,GT3,T,2,3,services,teacher,other,mother,1,2,0,yes,no,no,no,yes,yes,yes,no,2,3,1,1,1,3,0,13,13,14,0
633,GP,M,18,U,GT3,T,2,2,other,other,home,mother,2,2,3,no,yes,yes,no,yes,yes,yes,no,3,3,3,5,5,4,9,10,9,10,0
634,GP,F,16,U,GT3,T,4,4,teacher,services,home,mother,1,3,0,no,yes,no,yes,no,yes,yes,no,5,3,2,1,1,5,4,15,16,16,0
635,GP,F,18,R,GT3,T,3,1,other,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,1,4,4,8,8,8,1
636,GP,F,17,U,GT3,T,3,2,other,other,course,mother,1,2,0,no,no,no,yes,no,yes,yes,no,5,3,4,1,3,3,2,17,18,17,0
637,GP,M,17,U,LE3,T,2,3,services,services,reputation,father,1,2,0,no,yes,no,no,no,yes,yes,no,5,3,3,1,3,3,0,10,11,11,0
638,GP,M,18,U,LE3,T,2,1,at_home,other,course,mother,4,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,3,2,4,5,3,2,9,10,11,0
639,GP,F,17,U,GT3,A,2,1,other,other,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,0,15,15,16,0
640,GP,F,17,U,LE3,T,4,3,health,other,reputation,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,0,14,12,12,0
641,GP,M,17,R,GT3,T,2,2,other,other,course,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,5,2,1,1,1,0,12,13,13,0
642,GP,M,17,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,0,13,13,13,0
643,GP,M,16,U,GT3,T,4,4,health,other,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,2,4,1,0,13,13,14,0
644,GP,M,16,U,LE3,T,1,1,other,other,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,3,4,2,1,1,5,2,9,9,9,1
645,GP,M,16,U,GT3,T,3,2,at_home,other,reputation,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,3,2,0,12,12,12,0
646,GP,M,17,U,LE3,T,2,2,other,other,home,father,1,2,0,no,no,no,yes,no,yes,yes,yes,4,4,2,5,5,4,0,16,16,16,0
647,GP,F,16,U,GT3,T,2,1,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,5,2,1,1,5,4,9,10,10,0
648,GP,F,16,U,GT3,A,4,1,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,5,0,14,13,13,0
649,GP,F,18,U,LE3,A,2,4,services,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,18,10,10,10,0
650,GP,F,18,U,LE3,T,2,2,at_home,services,course,mother,1,2,1,no,yes,no,no,no,yes,yes,yes,5,3,1,1,1,5,16,9,8,10,0
651,GP,F,18,U,GT3,T,3,3,other,other,course,mother,2,1,1,no,no,no,no,yes,no,yes,no,4,1,1,1,1,3,14,8,7,7,1
652,GP,M,18,U,GT3,T,2,2,other,at_home,course,other,1,1,1,no,yes,no,yes,no,no,yes,yes,4,4,3,2,2,1,26,7,8,8,1
653,GP,M,17,U,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,yes,no,yes,no,yes,yes,no,4,2,1,1,2,5,6,10,8,9,1
654,GP,F,17,U,GT3,T,3,2,other,other,course,father,1,2,0,no,no,no,yes,yes,yes,no,no,5,4,2,1,1,3,4,14,14,15,0
655,GP,F,17,U,LE3,T,1,1,at_home,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,2,4,10,11,10,10,0
656,GP,F,16,U,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,no,no,yes,no,yes,no,5,3,5,1,2,5,4,12,11,11,0
657,GP,F,17,R,GT3,T,2,1,at_home,services,course,mother,3,2,0,no,no,no,yes,yes,yes,no,no,2,1,1,1,1,3,2,13,13,13,0
658,GP,F,17,R,LE3,A,1,4,other,other,course,other,4,1,1,no,yes,no,no,yes,yes,yes,no,5,5,4,1,1,5,14,9,9,8,1
659,GP,M,18,U,GT3,T,2,2,other,services,reputation,father,1,2,0,no,no,no,no,yes,no,yes,no,5,5,4,3,5,2,16,8,7,8,1
660,GP,F,17,U,LE3,A,2,2,other,other,home,mother,1,1,1,no,yes,no,no,no,no,yes,no,3,1,2,1,1,1,8,11,9,10,0
661,GP,F,17,R,LE3,T,1,1,at_home,other,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,3,5,4,15,14,15,0
662,GP,F,17,U,LE3,A,4,2,teacher,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,1,4,4,15,14,14,0
663,GP,M,17,U,LE3,T,4,3,health,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,2,5,5,1,4,5,8,15,15,15,0
664,GP,M,17,R,LE3,A,4,4,teacher,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,3,3,3,2,3,4,0,12,12,12,0
665,GP,M,16,U,LE3,T,4,3,teacher,other,course,mother,1,1,0,no,no,no,yes,no,yes,yes,no,5,4,5,1,1,3,7,14,14,15,0
666,GP,M,16,U,GT3,T,4,4,services,services,course,mother,1,1,0,no,no,yes,yes,yes,yes,yes,no,5,3,2,1,2,5,4,14,15,15,0
667,GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,3,1,1,4,5,2,11,11,12,0
668,GP,M,17,R,GT3,T,1,1,other,other,home,father,2,3,0,no,no,no,no,no,yes,yes,yes,4,3,3,1,1,1,2,13,14,15,0
669,GP,F,17,U,GT3,T,3,3,services,other,home,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,3,5,10,11,11,11,0
670,GP,F,17,U,GT3,T,1,1,at_home,other,course,mother,1,2,0,yes,no,no,no,no,yes,no,yes,4,3,2,1,1,4,10,10,9,10,0
671,GP,F,18,U,GT3,T,2,1,other,other,course,other,2,3,0,no,yes,no,no,no,yes,yes,yes,4,4,4,1,1,3,10,12,10,11,0
672,GP,M,16,U,GT3,T,2,1,other,other,course,mother,3,1,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,4,7,15,16,16,0
673,GP,F,17,U,GT3,T,1,1,other,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,no,4,3,4,1,2,5,4,11,10,11,0
674,GP,M,17,U,GT3,T,2,3,other,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,5,2,2,1,1,2,2,9,12,13,0
675,GP,M,22,U,GT3,T,3,1,services,services,other,mother,1,1,3,no,no,no,no,no,no,yes,yes,5,4,5,5,5,1,12,7,8,5,1
676,GP,M,18,R,LE3,T,3,3,other,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,3,5,8,10,9,10,0
677,GP,M,16,U,GT3,T,0,2,other,other,other,mother,1,1,0,no,no,no,no,no,yes,yes,no,4,3,2,2,4,5,0,11,12,11,0
678,GP,M,18,U,GT3,T,3,2,services,other,course,mother,2,1,0,no,no,no,no,yes,no,yes,no,4,4,5,2,4,5,8,7,8,7,1
679,GP,M,16,U,GT3,T,3,3,at_home,other,reputation,other,3,2,1,yes,yes,no,no,no,yes,yes,no,5,3,3,1,3,2,4,9,11,10,0
680,GP,M,18,U,GT3,T,2,1,services,services,other,mother,1,1,2,no,no,no,no,no,no,yes,no,3,2,5,2,5,5,4,7,8,6,1
681,GP,M,16,R,GT3,T,2,1,other,other,course,mother,2,1,0,no,no,no,yes,no,yes,no,no,3,3,2,1,3,3,2,14,13,12,0
682,GP,M,17,R,GT3,T,2,1,other,other,course,mother,1,1,0,no,no,no,no,no,yes,yes,no,4,4,2,2,4,5,0,12,12,13,0
683,GP,M,17,U,LE3,T,1,1,health,other,course,mother,2,1,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,2,5,0,9,10,10,0
684,GP,F,18,U,LE3,A,2,1,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,yes,4,3,4,1,3,5,2,12,12,13,0
685,GP,F,17,U,LE3,T,4,2,teacher,services,reputation,mother,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,1,4,2,14,15,17,0
686,GP,F,19,U,GT3,T,2,2,services,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,5,0,10,10,11,0
687,GP,M,18,U,LE3,T,2,1,services,other,course,mother,3,2,1,no,no,no,yes,no,no,yes,no,4,4,5,4,4,5,4,11,10,11,0
688,GP,F,17,R,GT3,T,4,2,other,other,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,3,5,2,11,12,14,0
689,GP,F,18,U,LE3,T,1,1,other,at_home,home,mother,1,3,0,no,yes,no,no,no,yes,no,no,4,4,3,2,3,3,4,11,12,14,0
690,GP,F,18,R,GT3,T,2,2,other,other,home,mother,1,2,0,yes,no,no,no,yes,yes,no,no,3,2,3,1,1,5,4,11,11,13,0
691,GP,M,19,U,LE3,A,4,3,services,at_home,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,1,1,1,1,4,11,13,14,0
692,GP,M,18,U,GT3,T,2,1,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,2,4,1,2,4,2,16,16,16,0
693,GP,M,17,R,GT3,T,2,2,other,services,other,mother,2,1,0,no,no,no,no,no,no,no,no,5,2,2,1,1,4,0,9,10,10,0
694,GP,F,17,U,LE3,T,2,2,services,services,course,father,1,4,0,no,no,no,yes,yes,yes,yes,yes,3,4,1,1,1,2,2,10,11,12,0
